C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_40_272.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_40_272.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_40_272.jpg,0,0.6419817,0,17.48679
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_40_350.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_40_350.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_40_350.jpg,0,0.6227844,0,17.75723
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_40_419.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_40_419.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_40_419.jpg,0,0.8313999,0,18.34814
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_40_497.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_40_497.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_40_497.jpg,0,1,0,19.14451
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_40_577.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_40_577.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_40_577.jpg,0,1,0,19.95546
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_40_663.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_40_663.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_40_663.jpg,0,1,0,20.75823
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_40_742.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_40_742.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_40_742.jpg,0,1,0,21.55277
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_40_830.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_40_830.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_40_830.jpg,0,1,0,22.33965
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_40_901.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_40_901.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_40_901.jpg,-0.1,1,0,23.11877
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_40_982.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_40_982.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_40_982.jpg,-0.3,1,0,23.85216
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_41_060.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_41_060.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_41_060.jpg,0,1,0,24.61956
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_41_141.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_41_141.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_41_141.jpg,-0.1,1,0,25.38604
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_41_223.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_41_223.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_41_223.jpg,-0.3,1,0,26.10987
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_41_300.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_41_300.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_41_300.jpg,0,1,0,26.86056
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_41_381.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_41_381.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_41_381.jpg,0,1,0,27.60973
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_41_457.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_41_457.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_41_457.jpg,0,1,0,28.35446
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_41_537.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_41_537.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_41_537.jpg,-0.2,1,0,29.07757
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_41_616.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_41_616.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_41_616.jpg,0,1,0,29.77404
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_41_700.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_41_700.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_41_700.jpg,0,1,0,30.18995
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_41_774.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_41_774.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_41_774.jpg,-0.1,1,0,30.18896
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_41_849.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_41_849.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_41_849.jpg,0,1,0,30.18851
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_41_930.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_41_930.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_41_930.jpg,-0.1,1,0,30.18883
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_42_007.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_42_007.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_42_007.jpg,-0.3,1,0,30.17189
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_42_094.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_42_094.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_42_094.jpg,0,1,0,30.1888
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_42_174.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_42_174.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_42_174.jpg,-0.2,1,0,30.18289
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_42_247.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_42_247.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_42_247.jpg,0,1,0,30.18527
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_42_333.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_42_333.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_42_333.jpg,0,1,0,30.18986
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_42_415.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_42_415.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_42_415.jpg,-0.2,1,0,30.18281
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_42_496.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_42_496.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_42_496.jpg,0,1,0,30.19006
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_42_579.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_42_579.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_42_579.jpg,-0.1,1,0,30.18875
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_42_669.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_42_669.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_42_669.jpg,0,1,0,30.18982
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_42_752.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_42_752.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_42_752.jpg,-0.15,1,0,30.18605
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_42_834.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_42_834.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_42_834.jpg,0,1,0,30.18825
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_42_915.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_42_915.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_42_915.jpg,-0.1,1,0,30.18854
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_42_996.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_42_996.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_42_996.jpg,-0.3,1,0,30.17132
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_43_087.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_43_087.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_43_087.jpg,0,1,0,30.18946
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_43_162.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_43_162.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_43_162.jpg,-0.1,1,0,30.18927
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_43_241.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_43_241.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_43_241.jpg,-0.3,1,0,30.1722
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_43_327.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_43_327.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_43_327.jpg,-0.1,1,0,30.19043
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_43_411.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_43_411.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_43_411.jpg,-0.3,1,0,30.17483
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_43_495.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_43_495.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_43_495.jpg,0,1,0,30.18903
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_43_576.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_43_576.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_43_576.jpg,-0.2,1,0,30.18338
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_43_661.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_43_661.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_43_661.jpg,-0.4,1,0,30.16171
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_43_744.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_43_744.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_43_744.jpg,-0.6000001,1,0,30.13557
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_43_830.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_43_830.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_43_830.jpg,-0.8000001,1,0,30.11211
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_43_913.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_43_913.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_43_913.jpg,0,1,0,30.183
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_44_002.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_44_002.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_44_002.jpg,-0.1,1,0,30.19254
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_44_098.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_44_098.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_44_098.jpg,0,1,0,30.19055
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_44_191.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_44_191.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_44_191.jpg,0,1,0,30.19103
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_44_314.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_44_314.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_44_314.jpg,0,1,0,30.19043
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_44_413.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_44_413.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_44_413.jpg,0.15,1,0,30.18534
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_44_497.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_44_497.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_44_497.jpg,0,1,0,30.19066
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_44_586.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_44_586.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_44_586.jpg,0,1,0,30.18945
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_44_677.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_44_677.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_44_677.jpg,0,1,0,30.19028
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_44_767.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_44_767.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_44_767.jpg,0,1,0,30.19038
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_44_856.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_44_856.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_44_856.jpg,-0.25,1,0,30.17423
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_44_956.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_44_956.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_44_956.jpg,0,1,0,30.18997
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_45_040.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_45_040.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_45_040.jpg,0,1,0,30.19022
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_45_126.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_45_126.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_45_126.jpg,0,1,0,30.19027
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_45_213.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_45_213.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_45_213.jpg,0,1,0,30.19031
C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\center_2019_03_26_23_32_45_306.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\left_2019_03_26_23_32_45_306.jpg,C:\Users\ankit-pc\Documents\GitHub\beta_simulator_windows\IMG\IMG\right_2019_03_26_23_32_45_306.jpg,0,1,0,30.1895
